Identity;RemoteHostName;BatchName;FinalSyncTimestamp;LargeItemsEncountered;TotalMailboxItemCount;TotalMailboxSize;TotalPrimaryItemCount;TotalPrimarySize;TotalArchiveItemCount;TotalArchiveSize;ItemsTransferred;BytesTransferred;ArchiveItemsTransferred;ArchiveBytesTransferred;ShardItemsTransferred;ShardBytesTransferred;SyncedItemCount;OverallDuration;TotalFailedDuration;TotalInProgressDuration;TotalQueuedDuration;TotalSuspendedDuration;TotalTransientFailureDuration;TotalStalledDueToContentIndexingDuration;TotalStalledDueToMailboxLockedDuration;TotalStalledDueToMdbReplicationDuration;TotalStalledDueToReadCpu;TotalStalledDueToReadThrottle;TotalStalledDueToReadUnknown;TotalStalledDueToWriteCpu;TotalStalledDueToWriteThrottle;TotalStalledDueToWriteUnknown
User-2354;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:45;0;842;81,37;839;81,36;3;0,01;1191;108,48;6;0,07;338;17,89;0;626;0;368,2;0;299;0;0;0;0;0;0;0;0;0;0
User-2355;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:45;0;497;45,93;493;45,9;4;0,02;802;67,5;7;0,08;220;12,06;0;495,6;0;189,6;0;364,4;0;0;0;0;0;0;0;0;0;0
User-2356;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:38;0;247564;18852;247561;18851,98;3;0,02;254966;21559,72;7;0,1;5006;981,1;0;356,8;0;94;0;211,2;1;0;0;0;0;0;0;0;3;0
User-2357;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:47;0;16590;1135,07;16587;1135,06;3;0,01;22339;1534,14;5;0,07;1079;86,05;0;543,4;0;266;0;272,4;1;0;0;0;0;0;0;0;0;0
User-2358;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:41;0;2468;855,38;2465;855,36;3;0,01;3013;916,79;10;0,1;433;24,7;0;998,4;0;467,2;3;353,2;0;0;0;0;0;0;0;2;65;0
User-2359;owa.psdaych.re;Offboard-EXOM202111021202-sabrina.windridge@richemont.com;11/02/2021 15:19;0;908;146,49;897;146,45;11;0,04;174;17,93;10;0,14;0;0;172;53;0;4;0;48;0;0;0;0;0;0;0;0;0;0
User-2360;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:49;0;1081;91,84;1077;91,82;4;0,03;1209;103,27;7;0,09;110;2,06;0;347,6;0;120,4;0;270,6;0;0;0;0;0;0;0;0;0;0
User-2361;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;34765;3696,75;34758;3696,1;7;0,65;50463;5740,02;10;0,72;13463;1748,89;0;539,8;0;152,2;0;341;0;0;0;0;0;0;0;0;0;0
User-2362;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:51:49 PM;0;91309;13492,04;91305;13492,02;4;0,01;104503;15032,69;6;0,07;12414;793,41;0;188,6;0;146,2;0;81,8;0;0;0;0;0;0;15;0;1;0
User-2363;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:59:31 PM;0;68548;12223,22;68545;12223,21;3;0,01;72841;13174,86;6;0,07;3525;369,68;0;237,4;0;123,8;0;80,4;0;0;0;0;0;0;15;0;1;0
User-2364;owa.psdaych.re;EXOMigration_EMEA_W44_D4_1_G-acc_20241102015528;11/04/2021 21:48;0;4327;556,82;4324;556,81;3;0,01;4379;587,11;4;0,08;35;0,19;0;124,8;0;1154;0;112,2;0;0;0;0;0;0;0;0;0;0
User-2365;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:47:45 PM;0;241;15,93;239;15,92;2;0,01;281;19,22;3;0,05;35;0,4;0;207,6;0;374;0;190;0;0;0;0;0;0;0;0;0;0
User-2366;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:02;0;56527;13712,7;18705;5175,33;37822;8537,38;57188;14126,08;37760;8738,24;50;0,4;0;345,2;0;794;1;269,8;0;0;0;0;0;0;0;0;5;0
User-2367;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;26479;7997,81;26476;7997,79;3;0,02;32262;8668,81;8;0,1;5319;384,61;0;352,8;0;114;0;250,6;0;0;0;0;0;0;0;0;0;0
User-2368;owa.psdaych.re;EXOMigration_EMEA_W43_W42_woFR_D1_D2_D3_D4_EXCL_20241025011110;11/10/2021 19:51;0;772;67,62;769;67,59;3;0,03;1114;108,13;11;0,15;18;0,25;0;995,2;0;247,6;0;746,6;0;0;0;0;0;0;0;0;0;0
User-2369;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:03;0;3214;1644,05;3212;1644,04;2;0,01;3954;1695,17;7;0,09;660;8,04;0;1291,6;0;317,2;1;857,4;0;0;0;0;0;0;0;0;202;0
User-2370;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:16;0;246931;41883,55;24641;7955,9;222290;33927,65;255934;44488,68;221372;34989,87;6008;580,5;0;311;0;222,6;0;117,6;0;0;0;0;0;0;0;0;43;0
User-2371;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:06;0;2258;1554,57;2255;1554,56;3;0,01;2461;1590,44;10;0,1;166;1,82;0;931,2;0;321,8;1;383,6;0;0;0;0;0;0;0;2;0;0
User-2372;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:08;0;12574;2415,44;12570;2415,42;4;0,01;12870;2544,7;10;0,09;226;6,15;0;921;0;391,4;0;443,2;0;0;0;0;0;0;0;0;22;0
User-2373;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:37;0;40974;8536,06;40969;8536,04;5;0,01;42581;9023,3;10;0,1;1286;49,66;0;857,8;0;207,2;0;397,2;848;0;0;0;0;0;0;1;0;0
User-2374;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;6311;1022,33;6308;1022,32;3;0,01;7612;1166,37;8;0,1;1255;60,29;0;386,4;0;124;0;258,2;0;0;0;0;0;0;0;0;0;0
User-2375;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;73;10,53;71;10,51;2;0,01;86;11,04;4;0,04;6;0,1;0;462;0;145,2;0;269,2;0;0;0;0;0;0;0;0;0;0
User-2376;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:04;0;35716;11509,82;35713;11509,81;3;0,01;41558;12254,5;6;0,08;5547;416,37;0;348,2;0;1238;1;250,6;0;0;0;0;0;0;0;0;0;0
User-2377;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;1625;206,78;1622;206,77;3;0,01;1717;226,21;6;0,07;69;3,49;0;403,6;0;120,8;0;295,6;0;0;0;0;0;0;0;0;0;0
User-2378;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:45;0;440;58,77;438;58,76;2;0,01;635;71,79;6;0,05;144;8,85;0;525,6;0;176,6;0;361,8;0;0;0;0;0;0;0;0;0;0
User-2379;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:05;0;286;13,43;282;13,41;4;0,03;597;28,98;4;0,07;307;13,89;0;505,8;0;400,8;0;164,4;0;0;0;0;0;0;0;0;0;0
User-2380;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:46;0;48393;6655,98;41901;5633,92;6492;1022,07;50848;7130,05;6497;1044,52;1913;114,29;0;370,4;0;1287;0;265,6;0;0;0;0;0;0;0;0;0;0
User-2381;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;772;106,3;769;106,28;3;0,02;1445;132,2;7;0,09;634;20,24;0;585,2;0;94,2;0;444,4;0;0;0;0;0;0;0;0;0;0
User-2382;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:06;0;22977;4544;16997;2393,83;5980;2150,17;24891;4753,53;5985;2174,71;1499;56,15;0;332,8;0;562;0;335,2;0;0;0;0;0;0;0;0;6;0
User-2383;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:34:11 PM;0;636;80,92;632;80,9;4;0,03;732;87,72;5;0,07;80;1,07;0;190,6;0;245;0;148;0;0;0;0;0;0;0;0;0;0
User-2384;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:44;0;24694;1701,71;24691;1701,7;3;0,02;25117;1849,93;6;0,09;414;20,58;0;339,2;0;185,2;0;234,2;0;0;0;0;0;0;0;0;0;0
User-2385;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:50;0;4029;269,84;4026;269,82;3;0,02;4357;323,15;4;0,07;299;19,82;0;225,4;0;1075;0;173;0;0;0;0;0;0;0;0;0;0
User-2386;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;19933;6382,95;6879;781,34;13054;5601,61;24378;6785,64;13012;5644,28;3348;192,71;0;328,2;0;94;0;261,4;0;0;0;0;0;0;0;0;13;0
User-2387;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:08;0;1545;124,63;1542;124,62;3;0,01;1584;139,1;6;0,07;29;0,4;1565;242,8;0;7;0;235,8;0;0;0;0;0;0;0;0;0;0
User-2388;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:06;0;56424;6715,82;39891;4189,07;16533;2526,74;58171;7219,78;16538;2629,23;1362;176,69;0;341,6;0;109;0;291;0;0;0;0;0;0;0;0;0;0
User-2389;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;501;42,34;498;42,33;3;0,01;621;48,76;3;0,05;118;2,74;0;110,6;0;1302;0;841;0;0;0;0;0;0;0;0;0;0
User-2390;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:39;0;4032;609,19;4027;609,11;5;0,08;5633;729,84;9;0,16;633;12,56;0;342,4;0;149,6;1;191,8;0;0;0;0;0;0;0;0;0;0
User-2391;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;3178;793,38;3175;793,37;3;0,01;3649;840,07;6;0,07;404;15,18;0;328,2;0;179,8;0;194,6;0;0;0;0;0;0;0;0;0;0
User-2392;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:51;0;12411;1771,06;12408;1771,05;3;0,02;13140;1886,98;6;0,09;664;30,1;0;639,4;0;393,4;0;229,2;0;0;0;0;0;0;0;0;0;0
User-2393;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:06;0;1664;211,16;1661;211,15;3;0,01;2303;251,37;8;0,09;574;29,13;0;314,2;0;1199;0;302,2;0;0;0;0;0;0;0;0;0;0
User-2394;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:03;0;235886;23174,54;190787;19982,09;45099;3192,45;269645;38357,15;45100;3437;32451;13601,64;0;349,2;0;226;1;167,6;0;0;0;0;0;0;0;0;12;0
User-2395;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;80;10,76;78;10,75;2;0,01;107;11,48;5;0,05;18;0,25;0;462;0;170,8;1;302;1;0;0;0;0;0;0;0;0;0
User-2396;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:16;0;4105;594,74;4103;594,73;2;0,01;4552;693,47;8;0,1;392;17,68;0;389,4;0;1291;0;329,6;0;0;0;0;0;0;0;0;0;0
User-2397;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:01;0;237809;29751,5;38791;5326,14;199018;24425,36;253298;32666,31;198919;25569,4;10076;1070,92;0;347,2;0;137,4;1;161,2;0;0;0;0;0;0;0;0;0;0
User-2398;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:15;0;3766;587,22;3763;587,21;3;0,01;4823;793,47;9;0,1;165;4,36;0;374;0;1007;0;330,2;0;0;0;0;0;0;0;0;0;0
User-2399;owa.psdaych.re;EXOMigration_EMEA_W42_D1_FR_20241017113605;10/21/2021 8:23:05 PM;0;8215;408,09;8212;408,07;3;0,02;8230;460,93;5;0,08;9;0,12;0;190,8;0;370;0;235,6;0;0;0;0;0;0;0;0;0;0
User-2400;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:09;0;279;20,16;276;20,15;3;0,01;737;44,7;7;0,08;421;22,47;0;314;0;105,6;0;263,8;0;0;0;0;0;0;0;0;0;0
User-2401;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:46;0;102030;16786,85;102026;16786,83;4;0,02;108676;18121,87;9;0,11;5886;578,86;0;364,8;0;1159;0;266,2;1;0;0;0;0;0;0;0;0;0
User-2402;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:43:22 AM;0;49139;15404,25;49135;15404,23;4;0,01;55501;16139,54;8;0,09;5643;282,19;0;546,2;0;215,6;0;328,8;0;0;0;0;0;0;0;0;5;0
User-2403;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:46;0;98283;19760,06;98279;19760,05;4;0,01;112625;21781,69;9;0,09;712;106,54;0;892,8;0;392,4;0;287,2;8;0;0;0;0;0;0;0;33;0
User-2404;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:11;0;68327;7715,11;68323;7715,1;4;0,02;134931;14217,01;10;0,11;66352;6094,82;0;402,4;0;74,6;0;281,2;0;0;0;0;0;0;0;0;0;0
User-2405;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;1088;85,72;1085;85,7;3;0,01;1234;96,76;6;0,07;129;3,82;0;643;0;436;0;206;0;0;0;0;0;0;0;0;0;0
User-2406;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;53;6,77;51;6,76;2;0,01;67;7,21;3;0,04;8;0,11;0;372,2;0;143;0;242;0;0;0;0;0;0;0;0;0;0
User-2407;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:08;0;16141;3251,78;16137;3251,77;4;0,01;18821;3657,35;8;0,09;636;143,29;0;414,2;0;1212;0;316,8;0;0;0;0;0;0;0;0;0;0
User-2408;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:17;0;77542;14339,43;59842;12453,71;17700;1885,71;84947;15542,37;17703;2005,83;5999;447,88;0;407,4;0;153,2;0;247,2;0;0;0;0;0;0;0;0;0;0
User-2409;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:02;0;50868;12574,85;50865;12574,84;3;0,02;53211;13169,64;4;0,06;1456;103,01;0;352,2;0;157;1;145,6;0;0;0;0;0;0;0;0;2;0
User-2410;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;13229;4081,44;13225;4081,41;4;0,03;13460;4247,2;9;0,12;159;2,47;0;369,8;0;95;0;212,8;0;0;0;0;0;0;0;0;60;0
User-2411;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:06;0;717;55,71;714;55,69;3;0,01;883;72,16;8;0,09;143;7,43;0;312;0;121,2;0;293,6;0;0;0;0;0;0;0;0;0;0
User-2412;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:45:47 AM;0;109787;24521,16;63842;20205,47;45945;4315,69;122308;26137,2;45775;4534,58;9805;847,89;0;548,2;0;174,8;0;366,2;1;0;0;0;0;0;0;12;6;0
User-2413;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;10405;2057,46;10401;2057,45;4;0,01;12246;2262,4;8;0,09;585;47,56;0;462;0;106,2;0;309,2;0;0;0;0;0;0;0;0;0;0
User-2414;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;567;71,28;564;71,27;3;0,01;649;75,58;6;0,07;69;1,21;0;322,8;0;192,8;0;173,4;14;0;0;0;0;0;0;0;0;0
User-2415;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:36;0;8944;754,05;8941;754,04;3;0,01;11760;907,45;9;0,09;2356;69,62;0;841,8;0;306;0;454,4;0;0;0;0;0;0;0;0;0;0
User-2416;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:03;0;38538;9394,89;38533;9394,86;5;0,03;43050;10224,47;8;0,1;3772;370,2;0;345,2;0;77,2;1;220,4;0;0;0;0;0;0;0;0;0;0
User-2417;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:47:31 AM;0;17325;5334,85;17321;5334,83;4;0,01;20117;5752,99;10;0,1;2159;144,85;0;550,2;0;118;0;480,4;0;0;0;0;0;0;0;0;0;0
User-2418;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;1392;107,58;1389;107,57;3;0,01;1470;122,62;7;0,08;65;2,14;0;321,2;0;90,8;0;305,2;0;0;0;0;0;0;0;0;0;0
User-2419;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:47:58 PM;0;2830;476,75;2826;476,72;4;0,02;3319;538,48;7;0,09;466;24,86;0;212,4;0;1129;0;147,8;0;0;0;0;0;0;0;0;0;0
User-2420;ews-apac.psdaych.re;EXOMigration_APAC_W43_W42_APAC_EXC_20241023013225;11/09/2021 01:38;0;160965;23863,99;71540;17646,56;89425;6217,44;179839;28066,37;88804;6632,71;14969;3023,78;0;970,4;0;595,4;0;396,6;3;0;0;0;0;0;15;0;84;0
User-2421;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:47:44 PM;0;79;10,28;77;10,27;2;0,01;113;13,52;5;0,05;27;0,4;0;194,4;0;825;0;200;0;0;0;0;0;0;0;0;0;0
User-2422;owa.psdaych.re;EXOMigration_EMEA_W42_D1_FR_20241017113605;10/21/2021 8:23:21 PM;0;33;1,24;31;1,23;2;0,01;49;2,08;3;0,06;11;0,13;0;190,8;0;1013;0;141;0;0;0;0;0;0;0;0;0;0
User-2423;owa.psdaych.re;EXOMigration_EMEA_W42_D2_FR_20241017115309;10/19/2021 8:06:27 PM;0;40487;3630;40483;3629,98;4;0,02;40532;3891,19;5;0,1;16;0,21;40456;99,2;0;121;0;97;0;0;0;0;0;0;0;0;0;0
User-2424;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:39;0;308;116,41;305;116,39;3;0,02;329;119,14;5;0,08;5;0,1;0;303,6;0;84,4;0;232;0;0;0;0;0;0;0;0;0;0
User-2425;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;4717;709,85;4714;709,84;3;0,01;4996;795,27;8;0,1;245;13,9;0;387,4;0;69;0;265,8;0;0;0;0;0;0;0;0;0;0
User-2426;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:46:10 AM;0;10931;1503,39;10928;1503,38;3;0,01;13591;2080,11;8;0,09;312;235,87;0;548,2;0;150,2;0;404;0;0;0;0;0;0;0;0;0;0
User-2427;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:40;0;2874;1655;2871;1654,99;3;0,01;3275;1726,11;10;0,1;287;3,14;0;985,4;0;421,6;0;590,8;0;0;0;0;0;0;0;0;0;0
User-2428;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:08;0;5749;919,98;5746;919,97;3;0,01;8867;1182,82;6;0,08;2112;156,52;0;412,2;0;151,4;0;224,8;0;0;0;0;0;0;0;0;0;0
User-2429;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:54;0;9792;1408,11;9788;1408,08;4;0,02;10880;1533,98;8;0,09;1074;56,95;0;327,2;0;73,2;0;254;0;0;0;0;0;0;0;0;0;0
User-2430;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:39;0;6317;1197,46;6314;1197,44;3;0,01;7360;1295,06;6;0,08;842;20,45;0;300,6;0;96,6;0;216,8;0;0;0;0;0;0;0;0;0;0
User-2431;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;1559;122,07;1556;122,05;3;0,01;1736;140,08;4;0,06;174;5,12;1703;109,6;0;6;0;102,6;0;0;0;0;0;0;0;0;0;0
User-2432;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:47;0;10141;734,19;10138;734,18;3;0,02;14955;1086,42;7;0,1;4618;244,52;0;341,4;0;118,2;0;259,6;0;0;0;0;0;0;0;0;0;0
User-2433;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:45;0;239;80,04;236;80,03;3;0,01;817;109,54;5;0,06;542;27,13;0;323,2;0;175,4;0;228,8;0;0;0;0;0;0;0;0;0;0
User-2434;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:48;0;3103;217,22;3100;217,2;3;0,01;3374;248,83;6;0,08;222;9,31;0;318,2;0;141,2;0;225,8;0;0;0;0;0;0;0;0;0;0
User-2435;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;1943;152,02;1940;152;3;0,01;2196;178,53;5;0,06;217;8,84;0;322,2;0;163,2;0;188,6;0;0;0;0;0;0;0;0;0;0
User-2436;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:43;0;65748;11036,56;65745;11036,55;3;0,01;75577;14950,55;7;0,09;8540;3227,32;0;584,2;0;224,2;2;369,8;0;0;0;0;0;0;0;0;1;0
User-2437;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:34:21 PM;0;1599;259,91;1596;259,9;3;0,01;2050;296,7;6;0,07;422;20,1;1972;189,6;0;11;0;233;0;0;0;0;0;0;0;0;0;0
User-2438;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:18;0;843;91,74;840;91,73;3;0,01;1140;111,3;6;0,07;186;11,15;0;381,8;0;96;0;344,2;0;0;0;0;0;0;0;0;0;0
User-2439;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;144166;19083,4;144162;19083,38;4;0,03;154614;28701,41;8;0,11;8286;8517,33;0;588,2;0;222,8;1;329,6;0;0;0;0;0;0;0;0;0;0
User-2440;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:36;0;43048;4977,46;43045;4977,44;3;0,01;59976;7325,75;7;0,08;16186;2019,5;0;369,4;0;180;1;161;0;0;0;0;0;0;0;0;1050;0
User-2441;owa.psdaych.re;EXOMigration_EMEA_W44_GVIP_20241102053108;11/04/2021 05:19;0;71;2,86;67;2,85;4;0,01;73;3,56;4;0,06;4;0,08;70;1365;0;10;0;1354;0;0;0;0;0;0;0;0;0;0
User-2442;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:16;0;27;1,89;25;1,88;2;0,01;42;2,19;5;0,05;7;0,1;0;958;0;647,8;0;263,6;0;0;0;0;0;0;0;0;0;0
User-2443;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:38;0;699;1187,41;695;1186,07;4;1,34;978;1450,67;9;1,45;13;0,13;0;301,6;0;124,2;0;190,2;0;0;0;0;0;0;0;0;0;0
User-2444;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:45;0;709;220,06;706;220,04;3;0,01;849;233,24;8;0,09;91;2,16;0;339,2;0;65;0;273,2;0;0;0;0;0;0;0;0;0;0
User-2445;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:46;0;11079;4792,63;11076;4792,62;3;0,01;13852;5074,5;12;0,11;1800;50,76;0;1020,8;0;343,2;0;609,4;1;0;0;0;0;0;0;0;0;0
User-2446;ews-amer.psdaych.re;EXOMigration_AMER_W44_W44_AMER_G_acc_20241103115534;11/08/2021 00:36;0;28;1,54;25;1,52;3;0,01;84;2,17;6;0,07;49;0,43;0;275,2;0;121;0;152,2;0;0;0;0;0;0;0;0;0;0
User-2447;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:48;0;10120;2874,24;10117;2874,23;3;0,02;10254;2942,36;8;0,09;96;1,15;0;884,2;0;398,2;0;264,6;0;0;0;0;0;0;0;1;0;0
User-2448;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:03;0;39125;14515,4;39122;14515,39;3;0,01;68600;17690,32;5;0,06;28593;2708,12;0;346,2;0;155;1;185,2;1;0;0;0;0;0;0;0;1;0
User-2449;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:49;0;129;2,49;127;2,48;2;0,01;139;2,89;7;0,06;0;0;0;368;0;71,6;0;309,2;0;0;0;0;0;0;0;0;0;0
User-2450;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:46:31 AM;0;18196;5900,23;18191;5900,17;5;0,06;18273;5995,16;10;0,15;18;0,23;0;500,2;0;167,6;0;391;0;0;0;0;0;0;0;0;0;0
User-2451;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:46:03 PM;0;137110;61325,96;8004;7891,32;129106;53434,64;147506;66523,28;132164;55882,36;3368;801,81;0;1215;0;626,8;0;369,4;5;0;0;0;0;0;10;33;47;0
User-2452;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:04;0;1504;104,82;1501;104,8;3;0,02;1912;168,74;6;0,08;135;1,73;0;395,2;0;106,8;0;280,2;0;0;0;0;0;0;0;0;0;0
User-2453;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:02;0;18764;1968,89;18761;1968,87;3;0,01;47162;3413,7;6;0,07;27953;1277,98;0;393,2;0;92,4;0;290,6;0;0;0;0;0;0;0;0;0;0
User-2454;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:39;0;218815;28832,03;89026;14959,59;129789;13872,44;229502;35348,86;129646;14563,61;9775;5092,2;0;304,6;0;86;0;216,4;0;0;0;0;0;0;0;0;13;0
User-2455;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:41:36 PM;0;10649;565,41;10646;565,39;3;0,02;11229;659,22;12;0,14;51;0,46;0;1224;0;396,6;0;835,2;0;0;0;0;0;0;5;0;0;0
